Date,Market,Open,Jodi,Close,day_of_week,is_weekend,open_sum,close_sum,mirror_open,mirror_close,reverse_jodi,is_holiday,prev_jodi_distance,Predicted_Open,Predicted_Close,Predicted_Pattis,Predicted_Jodis,Actual_Jodi,Matched
02/12/2016,Rajdhani Day,680,42,570,Friday,0.0,14.0,12.0,135.0,25.0,24.0,0.0,3.0,,,,,,
03/12/2016,Rajdhani Day,668,02,345,Saturday,1.0,20.0,12.0,113.0,890.0,20.0,0.0,4.0,,,,,,
05/12/2016,Rajdhani Day,125,88,260,Monday,0.0,8.0,8.0,670.0,715.0,88.0,0.0,14.0,,,,,,
06/12/2016,Rajdhani Day,257,40,460,Tuesday,0.0,14.0,10.0,702.0,915.0,4.0,0.0,12.0,,,,,,
07/12/2016,Rajdhani Day,889,51,236,Wednesday,0.0,25.0,11.0,334.0,781.0,15.0,0.0,2.0,,,,,,
08/12/2016,Rajdhani Day,124,77,890,Thursday,0.0,7.0,17.0,679.0,345.0,77.0,0.0,8.0,,,,,,
09/12/2016,Rajdhani Day,577,95,230,Friday,0.0,19.0,5.0,22.0,785.0,59.0,0.0,4.0,,,,,,
10/12/2016,Rajdhani Day,245,12,570,Saturday,1.0,11.0,12.0,790.0,25.0,21.0,0.0,11.0,,,,,,
12/12/2016,Rajdhani Day,140,50,334,Monday,0.0,5.0,10.0,695.0,889.0,5.0,0.0,6.0,,,,,,
13/12/2016,Rajdhani Day,123,62,688,Tuesday,0.0,6.0,22.0,678.0,133.0,26.0,0.0,3.0,,,,,,
14/12/2016,Rajdhani Day,369,89,450,Wednesday,0.0,18.0,9.0,814.0,905.0,98.0,0.0,9.0,,,,,,
15/12/2016,Rajdhani Day,789,42,480,Thursday,0.0,24.0,12.0,234.0,935.0,24.0,0.0,11.0,,,,,,
16/12/2016,Rajdhani Day,360,93,779,Friday,0.0,9.0,23.0,815.0,224.0,39.0,0.0,6.0,,,,,,
17/12/2016,Rajdhani Day,349,68,468,Saturday,1.0,16.0,18.0,894.0,913.0,86.0,0.0,8.0,,,,,,
19/12/2016,Rajdhani Day,134,84,248,Monday,0.0,8.0,14.0,689.0,793.0,48.0,0.0,6.0,,,,,,
20/12/2016,Rajdhani Day,470,18,378,Tuesday,0.0,11.0,18.0,925.0,823.0,81.0,0.0,11.0,,,,,,
21/12/2016,Rajdhani Day,360,92,480,Wednesday,0.0,9.0,12.0,815.0,935.0,29.0,0.0,14.0,,,,,,
22/12/2016,Rajdhani Day,447,55,780,Thursday,0.0,15.0,15.0,992.0,235.0,55.0,0.0,7.0,,,,,,
23/12/2016,Rajdhani Day,133,77,160,Friday,0.0,7.0,7.0,688.0,615.0,77.0,0.0,4.0,,,,,,
24/12/2016,Rajdhani Day,157,35,168,Saturday,1.0,13.0,15.0,602.0,613.0,53.0,0.0,6.0,,,,,,
26/12/2016,Rajdhani Day,230,50,578,Monday,0.0,5.0,20.0,785.0,23.0,5.0,0.0,7.0,,,,,,
27/12/2016,Rajdhani Day,678,15,348,Tuesday,0.0,21.0,15.0,123.0,893.0,51.0,0.0,9.0,,,,,,
28/12/2016,Rajdhani Day,136,03,166,Wednesday,0.0,10.0,13.0,681.0,611.0,30.0,0.0,3.0,,,,,,
29/12/2016,Rajdhani Day,138,23,120,Thursday,0.0,12.0,3.0,683.0,675.0,32.0,0.0,2.0,,,,,,
30/12/2016,Rajdhani Day,800,82,129,Friday,0.0,8.0,12.0,355.0,674.0,28.0,0.0,7.0,,,,,,
31/12/2016,Rajdhani Day,389,03,157,Saturday,1.0,20.0,13.0,834.0,602.0,30.0,0.0,9.0,,,,,,
02/01/2017,Rajdhani Day,338,49,180,Monday,0.0,14.0,9.0,883.0,635.0,94.0,0.0,10.0,,,,,,
03/01/2017,Rajdhani Day,480,25,177,Tuesday,0.0,12.0,15.0,935.0,622.0,52.0,0.0,6.0,,,,,,
04/01/2017,Rajdhani Day,235,07,124,Wednesday,0.0,10.0,7.0,780.0,679.0,70.0,0.0,4.0,,,,,,
05/01/2017,Rajdhani Day,367,64,158,Thursday,0.0,16.0,14.0,812.0,603.0,46.0,0.0,9.0,,,,,,
06/01/2017,Rajdhani Day,569,07,359,Friday,0.0,20.0,17.0,14.0,804.0,70.0,0.0,9.0,,,,,,
07/01/2017,Rajdhani Day,300,35,348,Saturday,1.0,3.0,15.0,855.0,893.0,53.0,0.0,5.0,,,,,,
09/01/2017,Rajdhani Day,249,54,130,Monday,0.0,15.0,4.0,794.0,685.0,45.0,0.0,3.0,,,,,,
10/01/2017,Rajdhani Day,159,50,334,Tuesday,0.0,15.0,10.0,604.0,889.0,5.0,0.0,4.0,,,,,,
11/01/2017,Rajdhani Day,157,32,480,Wednesday,0.0,13.0,12.0,602.0,935.0,23.0,0.0,4.0,,,,,,
12/01/2017,Rajdhani Day,130,49,667,Thursday,0.0,4.0,19.0,685.0,112.0,94.0,0.0,8.0,,,,,,
13/01/2017,Rajdhani Day,468,85,267,Friday,0.0,18.0,15.0,913.0,712.0,58.0,0.0,8.0,,,,,,
14/01/2017,Rajdhani Day,368,71,579,Saturday,1.0,17.0,21.0,813.0,24.0,17.0,0.0,5.0,,,,,,
16/01/2017,Rajdhani Day,277,65,159,Monday,0.0,16.0,15.0,722.0,604.0,56.0,0.0,5.0,,,,,,
17/01/2017,Rajdhani Day,237,22,345,Tuesday,0.0,12.0,12.0,782.0,890.0,22.0,0.0,7.0,,,,,,
18/01/2017,Rajdhani Day,367,62,138,Wednesday,0.0,16.0,12.0,812.0,683.0,26.0,0.0,4.0,,,,,,
19/01/2017,Rajdhani Day,227,18,279,Thursday,0.0,11.0,18.0,772.0,724.0,81.0,0.0,11.0,,,,,,
20/01/2017,Rajdhani Day,570,20,145,Friday,0.0,12.0,10.0,25.0,690.0,2.0,0.0,9.0,,,,,,
21/01/2017,Rajdhani Day,136,04,130,Saturday,1.0,10.0,4.0,681.0,685.0,40.0,0.0,6.0,,,,,,
23/01/2017,Rajdhani Day,390,26,150,Monday,0.0,12.0,6.0,845.0,605.0,62.0,0.0,4.0,,,,,,
24/01/2017,Rajdhani Day,113,51,344,Tuesday,0.0,5.0,11.0,668.0,899.0,15.0,0.0,8.0,,,,,,
25/01/2017,Rajdhani Day,380,13,670,Wednesday,0.0,11.0,13.0,835.0,125.0,31.0,0.0,6.0,,,,,,
26/01/2017,Rajdhani Day,Off,Off,Off,Thursday,0.0,,,,,,1.0,,,,,,,
27/01/2017,Rajdhani Day,690,52,147,Friday,0.0,15.0,12.0,145.0,692.0,25.0,0.0,,,,,,,
28/01/2017,Rajdhani Day,358,63,689,Saturday,1.0,16.0,23.0,803.0,134.0,36.0,0.0,2.0,,,,,,
30/01/2017,Rajdhani Day,455,45,168,Monday,0.0,14.0,15.0,900.0,613.0,54.0,0.0,4.0,,,,,,
31/01/2017,Rajdhani Day,140,51,560,Tuesday,0.0,5.0,11.0,695.0,15.0,15.0,0.0,5.0,,,,,,
01/02/2017,Rajdhani Day,370,09,180,Wednesday,0.0,10.0,9.0,825.0,635.0,90.0,0.0,13.0,,,,,,
02/02/2017,Rajdhani Day,478,95,177,Thursday,0.0,19.0,15.0,923.0,622.0,59.0,0.0,13.0,,,,,,
03/02/2017,Rajdhani Day,700,71,380,Friday,0.0,7.0,11.0,255.0,835.0,17.0,0.0,6.0,,,,,,
04/02/2017,Rajdhani Day,578,09,234,Saturday,1.0,20.0,9.0,23.0,789.0,90.0,0.0,15.0,,,,,,
06/02/2017,Rajdhani Day,280,07,250,Monday,0.0,10.0,7.0,735.0,705.0,70.0,0.0,2.0,,,,,,
07/02/2017,Rajdhani Day,110,23,689,Tuesday,0.0,2.0,23.0,665.0,134.0,32.0,0.0,6.0,,,,,,
08/02/2017,Rajdhani Day,678,18,567,Wednesday,0.0,21.0,18.0,123.0,12.0,81.0,0.0,6.0,,,,,,
09/02/2017,Rajdhani Day,380,17,188,Thursday,0.0,11.0,17.0,835.0,633.0,71.0,0.0,1.0,,,,,,
10/02/2017,Rajdhani Day,789,43,580,Friday,0.0,24.0,13.0,234.0,35.0,34.0,0.0,7.0,,,,,,
11/02/2017,Rajdhani Day,469,92,679,Saturday,1.0,19.0,22.0,914.0,124.0,29.0,0.0,6.0,,,,,,
13/02/2017,Rajdhani Day,116,84,158,Monday,0.0,8.0,14.0,661.0,603.0,48.0,0.0,3.0,,,,,,
14/02/2017,Rajdhani Day,489,11,137,Tuesday,0.0,21.0,11.0,934.0,682.0,11.0,0.0,10.0,,,,,,
15/02/2017,Rajdhani Day,244,07,160,Wednesday,0.0,10.0,7.0,799.0,615.0,70.0,0.0,7.0,,,,,,
16/02/2017,Rajdhani Day,180,95,168,Thursday,0.0,9.0,15.0,635.0,613.0,59.0,0.0,11.0,,,,,,
17/02/2017,Rajdhani Day,139,38,260,Friday,0.0,13.0,8.0,684.0,715.0,83.0,0.0,9.0,,,,,,
18/02/2017,Rajdhani Day,360,92,688,Saturday,1.0,9.0,22.0,815.0,133.0,29.0,0.0,12.0,,,,,,
20/02/2017,Rajdhani Day,269,75,780,Monday,0.0,17.0,15.0,714.0,235.0,57.0,0.0,5.0,,,,,,
21/02/2017,Rajdhani Day,150,69,180,Tuesday,0.0,6.0,9.0,605.0,635.0,96.0,0.0,5.0,,,,,,
22/02/2017,Rajdhani Day,450,91,335,Wednesday,0.0,9.0,11.0,905.0,880.0,19.0,0.0,11.0,,,,,,
23/02/2017,Rajdhani Day,790,67,458,Thursday,0.0,16.0,17.0,245.0,903.0,76.0,0.0,9.0,,,,,,
24/02/2017,Rajdhani Day,779,31,146,Friday,0.0,23.0,11.0,224.0,691.0,13.0,0.0,9.0,,,,,,
25/02/2017,Rajdhani Day,350,88,459,Saturday,1.0,8.0,18.0,805.0,904.0,88.0,0.0,12.0,,,,,,
27/02/2017,Rajdhani Day,460,02,480,Monday,0.0,10.0,12.0,915.0,935.0,20.0,0.0,14.0,,,,,,
28/02/2017,Rajdhani Day,229,36,880,Tuesday,0.0,13.0,16.0,774.0,335.0,63.0,0.0,7.0,,,,,,
01/03/2017,Rajdhani Day,279,89,135,Wednesday,0.0,18.0,9.0,724.0,680.0,98.0,0.0,8.0,,,,,,
02/03/2017,Rajdhani Day,239,42,255,Thursday,0.0,14.0,12.0,784.0,700.0,24.0,0.0,11.0,,,,,,
03/03/2017,Rajdhani Day,578,01,146,Friday,0.0,20.0,11.0,23.0,691.0,10.0,0.0,5.0,,,,,,
04/03/2017,Rajdhani Day,167,49,379,Saturday,1.0,14.0,19.0,612.0,824.0,94.0,0.0,12.0,,,,,,
06/03/2017,Rajdhani Day,670,34,130,Monday,0.0,13.0,4.0,125.0,685.0,43.0,0.0,6.0,,,,,,
07/03/2017,Rajdhani Day,469,98,279,Tuesday,0.0,19.0,18.0,914.0,724.0,89.0,0.0,10.0,,,,,,
08/03/2017,Rajdhani Day,300,31,560,Wednesday,0.0,3.0,11.0,855.0,15.0,13.0,0.0,13.0,,,,,,
09/03/2017,Rajdhani Day,559,96,268,Thursday,0.0,19.0,16.0,4.0,713.0,69.0,0.0,11.0,,,,,,
10/03/2017,Rajdhani Day,560,12,138,Friday,0.0,11.0,12.0,15.0,683.0,21.0,0.0,12.0,,,,,,
11/03/2017,Rajdhani Day,380,10,550,Saturday,1.0,11.0,10.0,835.0,5.0,1.0,0.0,2.0,,,,,,
13/03/2017,Rajdhani Day,Off,Off,Off,Monday,0.0,,,,,,1.0,,,,,,,
14/03/2017,Rajdhani Day,226,03,139,Tuesday,0.0,10.0,13.0,771.0,684.0,30.0,0.0,,,,,,,
15/03/2017,Rajdhani Day,136,03,157,Wednesday,0.0,10.0,13.0,681.0,602.0,30.0,0.0,0.0,,,,,,
16/03/2017,Rajdhani Day,267,51,137,Thursday,0.0,15.0,11.0,712.0,682.0,15.0,0.0,7.0,,,,,,
17/03/2017,Rajdhani Day,558,88,567,Friday,0.0,18.0,18.0,3.0,12.0,88.0,0.0,10.0,,,,,,
18/03/2017,Rajdhani Day,890,77,890,Saturday,1.0,17.0,17.0,345.0,345.0,77.0,0.0,2.0,,,,,,
20/03/2017,Rajdhani Day,790,67,160,Monday,0.0,16.0,7.0,245.0,615.0,76.0,0.0,1.0,,,,,,
21/03/2017,Rajdhani Day,336,20,118,Tuesday,0.0,12.0,10.0,881.0,663.0,2.0,0.0,11.0,,,,,,
22/03/2017,Rajdhani Day,890,79,234,Wednesday,0.0,17.0,9.0,345.0,789.0,97.0,0.0,14.0,,,,,,
23/03/2017,Rajdhani Day,358,69,135,Thursday,0.0,16.0,9.0,803.0,680.0,96.0,0.0,1.0,,,,,,
24/03/2017,Rajdhani Day,240,67,278,Friday,0.0,6.0,17.0,795.0,723.0,76.0,0.0,2.0,,,,,,
25/03/2017,Rajdhani Day,800,84,680,Saturday,1.0,8.0,14.0,355.0,135.0,48.0,0.0,5.0,,,,,,
27/03/2017,Rajdhani Day,590,40,569,Monday,0.0,14.0,20.0,45.0,14.0,4.0,0.0,8.0,,,,,,
28/03/2017,Rajdhani Day,459,84,149,Tuesday,0.0,18.0,14.0,904.0,694.0,48.0,0.0,8.0,,,,,,
29/03/2017,Rajdhani Day,579,11,236,Wednesday,0.0,21.0,11.0,24.0,781.0,11.0,0.0,10.0,,,,,,
30/03/2017,Rajdhani Day,568,92,390,Thursday,0.0,19.0,12.0,13.0,845.0,29.0,0.0,9.0,,,,,,
31/03/2017,Rajdhani Day,260,80,136,Friday,0.0,8.0,10.0,715.0,681.0,8.0,0.0,3.0,,,,,,
01/04/2017,Rajdhani Day,389,01,119,Saturday,1.0,20.0,11.0,834.0,664.0,10.0,0.0,9.0,,,,,,
03/04/2017,Rajdhani Day,277,67,467,Monday,0.0,16.0,17.0,722.0,912.0,76.0,0.0,12.0,,,,,,
04/04/2017,Rajdhani Day,370,05,889,Tuesday,0.0,10.0,25.0,825.0,334.0,50.0,0.0,8.0,,,,,,
05/04/2017,Rajdhani Day,289,97,269,Wednesday,0.0,19.0,17.0,734.0,714.0,79.0,0.0,11.0,,,,,,
06/04/2017,Rajdhani Day,458,77,179,Thursday,0.0,17.0,17.0,903.0,624.0,77.0,0.0,2.0,,,,,,
07/04/2017,Rajdhani Day,677,02,237,Friday,0.0,20.0,12.0,122.0,782.0,20.0,0.0,12.0,,,,,,
08/04/2017,Rajdhani Day,360,90,370,Saturday,1.0,9.0,10.0,815.0,825.0,9.0,0.0,11.0,,,,,,
10/04/2017,Rajdhani Day,567,89,135,Monday,0.0,18.0,9.0,12.0,680.0,98.0,0.0,10.0,,,,,,
11/04/2017,Rajdhani Day,557,78,189,Tuesday,0.0,17.0,18.0,2.0,634.0,87.0,0.0,2.0,,,,,,
12/04/2017,Rajdhani Day,289,99,180,Wednesday,0.0,19.0,9.0,734.0,635.0,99.0,0.0,3.0,,,,,,
13/04/2017,Rajdhani Day,447,58,189,Thursday,0.0,15.0,18.0,992.0,634.0,85.0,0.0,5.0,,,,,,
14/04/2017,Rajdhani Day,159,51,678,Friday,0.0,15.0,21.0,604.0,123.0,15.0,0.0,7.0,,,,,,
15/04/2017,Rajdhani Day,890,73,346,Saturday,1.0,17.0,13.0,345.0,891.0,37.0,0.0,4.0,,,,,,
17/04/2017,Rajdhani Day,140,51,344,Monday,0.0,5.0,11.0,695.0,899.0,15.0,0.0,4.0,,,,,,
18/04/2017,Rajdhani Day,568,92,336,Tuesday,0.0,19.0,12.0,13.0,881.0,29.0,0.0,5.0,,,,,,
19/04/2017,Rajdhani Day,227,15,230,Wednesday,0.0,11.0,5.0,772.0,785.0,51.0,0.0,11.0,,,,,,
20/04/2017,Rajdhani Day,350,85,267,Thursday,0.0,8.0,15.0,805.0,712.0,58.0,0.0,7.0,,,,,,
21/04/2017,Rajdhani Day,456,53,689,Friday,0.0,15.0,23.0,901.0,134.0,35.0,0.0,5.0,,,,,,
22/04/2017,Rajdhani Day,146,19,667,Saturday,1.0,11.0,19.0,691.0,112.0,91.0,0.0,10.0,,,,,,
24/04/2017,Rajdhani Day,450,92,778,Monday,0.0,9.0,22.0,905.0,223.0,29.0,0.0,15.0,,,,,,
25/04/2017,Rajdhani Day,799,51,380,Tuesday,0.0,25.0,11.0,244.0,835.0,15.0,0.0,5.0,,,,,,
26/04/2017,Rajdhani Day,458,70,226,Wednesday,0.0,17.0,10.0,903.0,771.0,7.0,0.0,3.0,,,,,,
27/04/2017,Rajdhani Day,149,48,260,Thursday,0.0,14.0,8.0,694.0,715.0,84.0,0.0,11.0,,,,,,
28/04/2017,Rajdhani Day,357,53,256,Friday,0.0,15.0,13.0,802.0,701.0,35.0,0.0,6.0,,,,,,
29/04/2017,Rajdhani Day,379,98,477,Saturday,1.0,19.0,18.0,824.0,922.0,89.0,0.0,9.0,,,,,,
01/05/2017,Rajdhani Day,179,77,368,Monday,0.0,17.0,17.0,624.0,813.0,77.0,0.0,3.0,,,,,,
02/05/2017,Rajdhani Day,380,11,470,Tuesday,0.0,11.0,11.0,835.0,925.0,11.0,0.0,12.0,,,,,,
03/05/2017,Rajdhani Day,229,32,679,Wednesday,0.0,13.0,22.0,774.0,124.0,23.0,0.0,3.0,,,,,,
04/05/2017,Rajdhani Day,489,18,125,Thursday,0.0,21.0,8.0,934.0,670.0,81.0,0.0,8.0,,,,,,
05/05/2017,Rajdhani Day,110,24,158,Friday,0.0,2.0,14.0,665.0,603.0,42.0,0.0,5.0,,,,,,
06/05/2017,Rajdhani Day,568,94,770,Saturday,1.0,19.0,14.0,13.0,225.0,49.0,0.0,7.0,,,,,,
08/05/2017,Rajdhani Day,126,90,569,Monday,0.0,9.0,20.0,671.0,14.0,9.0,0.0,4.0,,,,,,
09/05/2017,Rajdhani Day,478,93,120,Tuesday,0.0,19.0,3.0,923.0,675.0,39.0,0.0,3.0,,,,,,
10/05/2017,Rajdhani Day,689,36,367,Wednesday,0.0,23.0,16.0,134.0,812.0,63.0,0.0,9.0,,,,,,
11/05/2017,Rajdhani Day,899,65,168,Thursday,0.0,26.0,15.0,344.0,613.0,56.0,0.0,4.0,,,,,,
12/05/2017,Rajdhani Day,349,68,350,Friday,0.0,16.0,8.0,894.0,805.0,86.0,0.0,3.0,,,,,,
13/05/2017,Rajdhani Day,167,48,459,Saturday,1.0,14.0,18.0,612.0,904.0,84.0,0.0,2.0,,,,,,
15/05/2017,Rajdhani Day,299,00,136,Monday,0.0,20.0,10.0,744.0,681.0,0.0,0.0,12.0,,,,,,
16/05/2017,Rajdhani Day,780,58,468,Tuesday,0.0,15.0,18.0,235.0,913.0,85.0,0.0,13.0,,,,,,
17/05/2017,Rajdhani Day,899,63,166,Wednesday,0.0,26.0,13.0,344.0,611.0,36.0,0.0,6.0,,,,,,
18/05/2017,Rajdhani Day,479,07,566,Thursday,0.0,20.0,17.0,924.0,11.0,70.0,0.0,10.0,,,,,,
19/05/2017,Rajdhani Day,489,12,129,Friday,0.0,21.0,12.0,934.0,674.0,21.0,0.0,6.0,,,,,,
20/05/2017,Rajdhani Day,600,62,679,Saturday,1.0,6.0,22.0,155.0,124.0,26.0,0.0,5.0,,,,,,
22/05/2017,Rajdhani Day,590,44,789,Monday,0.0,14.0,24.0,45.0,234.0,44.0,0.0,4.0,,,,,,
23/05/2017,Rajdhani Day,578,06,367,Tuesday,0.0,20.0,16.0,23.0,812.0,60.0,0.0,6.0,,,,,,
24/05/2017,Rajdhani Day,680,47,250,Wednesday,0.0,14.0,7.0,135.0,705.0,74.0,0.0,5.0,,,,,,
25/05/2017,Rajdhani Day,489,15,230,Thursday,0.0,21.0,5.0,934.0,785.0,51.0,0.0,5.0,,,,,,
26/05/2017,Rajdhani Day,339,59,478,Friday,0.0,15.0,19.0,884.0,923.0,95.0,0.0,8.0,,,,,,
27/05/2017,Rajdhani Day,180,93,670,Saturday,1.0,9.0,13.0,635.0,125.0,39.0,0.0,10.0,,,,,,
29/05/2017,Rajdhani Day,127,05,168,Monday,0.0,10.0,15.0,672.0,613.0,50.0,0.0,11.0,,,,,,
30/05/2017,Rajdhani Day,680,43,337,Tuesday,0.0,14.0,13.0,135.0,882.0,34.0,0.0,6.0,,,,,,
31/05/2017,Rajdhani Day,246,25,267,Wednesday,0.0,12.0,15.0,791.0,712.0,52.0,0.0,4.0,,,,,,
01/06/2017,Rajdhani Day,148,32,499,Thursday,0.0,13.0,22.0,693.0,944.0,23.0,0.0,4.0,,,,,,
02/06/2017,Rajdhani Day,129,20,145,Friday,0.0,12.0,10.0,674.0,690.0,2.0,0.0,3.0,,,,,,
03/06/2017,Rajdhani Day,267,51,146,Saturday,1.0,15.0,11.0,712.0,691.0,15.0,0.0,4.0,,,,,,
05/06/2017,Rajdhani Day,260,89,360,Monday,0.0,8.0,9.0,715.0,815.0,98.0,0.0,11.0,,,,,,
06/06/2017,Rajdhani Day,690,50,460,Tuesday,0.0,15.0,10.0,145.0,915.0,5.0,0.0,12.0,,,,,,
07/06/2017,Rajdhani Day,357,51,344,Wednesday,0.0,15.0,11.0,802.0,899.0,15.0,0.0,1.0,,,,,,
08/06/2017,Rajdhani Day,180,91,245,Thursday,0.0,9.0,11.0,635.0,790.0,19.0,0.0,4.0,,,,,,
09/06/2017,Rajdhani Day,588,14,130,Friday,0.0,21.0,4.0,33.0,685.0,41.0,0.0,11.0,,,,,,
10/06/2017,Rajdhani Day,299,08,260,Saturday,1.0,20.0,8.0,744.0,715.0,80.0,0.0,5.0,,,,,,
12/06/2017,Rajdhani Day,240,68,189,Monday,0.0,6.0,18.0,795.0,634.0,86.0,0.0,6.0,,,,,,
13/06/2017,Rajdhani Day,146,14,400,Tuesday,0.0,11.0,4.0,691.0,955.0,41.0,0.0,9.0,,,,,,
14/06/2017,Rajdhani Day,670,37,278,Wednesday,0.0,13.0,17.0,125.0,723.0,73.0,0.0,5.0,,,,,,
15/06/2017,Rajdhani Day,458,77,124,Thursday,0.0,17.0,7.0,903.0,679.0,77.0,0.0,4.0,,,,,,
16/06/2017,Rajdhani Day,667,94,347,Friday,0.0,19.0,14.0,112.0,892.0,49.0,0.0,5.0,,,,,,
17/06/2017,Rajdhani Day,356,42,129,Saturday,1.0,14.0,12.0,801.0,674.0,24.0,0.0,7.0,,,,,,
19/06/2017,Rajdhani Day,156,21,227,Monday,0.0,12.0,11.0,601.0,772.0,12.0,0.0,3.0,,,,,,
20/06/2017,Rajdhani Day,369,87,359,Tuesday,0.0,18.0,17.0,814.0,804.0,78.0,0.0,12.0,,,,,,
21/06/2017,Rajdhani Day,366,55,348,Wednesday,0.0,15.0,15.0,811.0,893.0,55.0,0.0,5.0,,,,,,
22/06/2017,Rajdhani Day,347,46,178,Thursday,0.0,14.0,16.0,892.0,623.0,64.0,0.0,2.0,,,,,,
23/06/2017,Rajdhani Day,580,38,260,Friday,0.0,13.0,8.0,35.0,715.0,83.0,0.0,3.0,,,,,,
24/06/2017,Rajdhani Day,126,99,478,Saturday,1.0,9.0,19.0,671.0,923.0,99.0,0.0,7.0,,,,,,
26/06/2017,Rajdhani Day,Off,Off,Off,Monday,0.0,,,,,,1.0,,,,,,,
27/06/2017,Rajdhani Day,369,80,460,Tuesday,0.0,18.0,10.0,814.0,915.0,8.0,0.0,,,,,,,
28/06/2017,Rajdhani Day,155,10,370,Wednesday,0.0,11.0,10.0,600.0,825.0,1.0,0.0,7.0,,,,,,
29/06/2017,Rajdhani Day,479,06,556,Thursday,0.0,20.0,16.0,924.0,1.0,60.0,0.0,7.0,,,,,,
30/06/2017,Rajdhani Day,446,49,360,Friday,0.0,14.0,9.0,991.0,815.0,94.0,0.0,7.0,,,,,,
01/07/2017,Rajdhani Day,347,41,489,Saturday,1.0,14.0,21.0,892.0,934.0,14.0,0.0,8.0,,,,,,
03/07/2017,Rajdhani Day,678,10,280,Monday,0.0,21.0,10.0,123.0,735.0,1.0,0.0,4.0,,,,,,
04/07/2017,Rajdhani Day,270,96,277,Tuesday,0.0,9.0,16.0,725.0,722.0,69.0,0.0,14.0,,,,,,
05/07/2017,Rajdhani Day,688,26,150,Wednesday,0.0,22.0,6.0,133.0,605.0,62.0,0.0,7.0,,,,,,
06/07/2017,Rajdhani Day,459,82,390,Thursday,0.0,18.0,12.0,904.0,845.0,28.0,0.0,10.0,,,,,,
07/07/2017,Rajdhani Day,880,64,789,Friday,0.0,16.0,24.0,335.0,234.0,46.0,0.0,4.0,,,,,,
08/07/2017,Rajdhani Day,457,65,889,Saturday,1.0,16.0,25.0,902.0,334.0,56.0,0.0,1.0,,,,,,
10/07/2017,Rajdhani Day,370,08,369,Monday,0.0,10.0,18.0,825.0,814.0,80.0,0.0,9.0,,,,,,
11/07/2017,Rajdhani Day,127,09,478,Tuesday,0.0,10.0,19.0,672.0,923.0,90.0,0.0,1.0,,,,,,
12/07/2017,Rajdhani Day,257,40,145,Wednesday,0.0,14.0,10.0,702.0,690.0,4.0,0.0,13.0,,,,,,
13/07/2017,Rajdhani Day,146,17,700,Thursday,0.0,11.0,7.0,691.0,255.0,71.0,0.0,10.0,,,,,,
14/07/2017,Rajdhani Day,390,24,220,Friday,0.0,12.0,4.0,845.0,775.0,42.0,0.0,4.0,,,,,,
15/07/2017,Rajdhani Day,569,00,235,Saturday,1.0,20.0,10.0,14.0,780.0,0.0,0.0,6.0,,,,,,
17/07/2017,Rajdhani Day,260,81,236,Monday,0.0,8.0,11.0,715.0,781.0,18.0,0.0,9.0,,,,,,
18/07/2017,Rajdhani Day,568,94,158,Tuesday,0.0,19.0,14.0,13.0,603.0,49.0,0.0,4.0,,,,,,
19/07/2017,Rajdhani Day,770,41,560,Wednesday,0.0,14.0,11.0,225.0,15.0,14.0,0.0,8.0,,,,,,
20/07/2017,Rajdhani Day,578,02,570,Thursday,0.0,20.0,12.0,23.0,25.0,20.0,0.0,5.0,,,,,,
21/07/2017,Rajdhani Day,139,30,370,Friday,0.0,13.0,10.0,684.0,825.0,3.0,0.0,5.0,,,,,,
22/07/2017,Rajdhani Day,112,43,256,Saturday,1.0,4.0,13.0,667.0,701.0,34.0,0.0,4.0,,,,,,
24/07/2017,Rajdhani Day,169,62,156,Monday,0.0,16.0,12.0,614.0,601.0,26.0,0.0,3.0,,,,,,
25/07/2017,Rajdhani Day,266,45,348,Tuesday,0.0,14.0,15.0,711.0,893.0,54.0,0.0,5.0,,,,,,
26/07/2017,Rajdhani Day,468,81,236,Wednesday,0.0,18.0,11.0,913.0,781.0,18.0,0.0,8.0,,,,,,
27/07/2017,Rajdhani Day,569,06,259,Thursday,0.0,20.0,16.0,14.0,704.0,60.0,0.0,13.0,,,,,,
28/07/2017,Rajdhani Day,457,61,146,Friday,0.0,16.0,11.0,902.0,691.0,16.0,0.0,11.0,,,,,,
29/07/2017,Rajdhani Day,579,19,388,Saturday,1.0,21.0,19.0,24.0,833.0,91.0,0.0,13.0,,,,,,
31/07/2017,Rajdhani Day,158,40,280,Monday,0.0,14.0,10.0,603.0,735.0,4.0,0.0,12.0,,,,,,
01/08/2017,Rajdhani Day,129,22,345,Tuesday,0.0,12.0,12.0,674.0,890.0,22.0,0.0,4.0,,,,,,
02/08/2017,Rajdhani Day,689,34,446,Wednesday,0.0,23.0,14.0,134.0,991.0,43.0,0.0,3.0,,,,,,
03/08/2017,Rajdhani Day,440,80,280,Thursday,0.0,8.0,10.0,995.0,735.0,8.0,0.0,9.0,,,,,,
04/08/2017,Rajdhani Day,279,83,256,Friday,0.0,18.0,13.0,724.0,701.0,38.0,0.0,3.0,,,,,,
05/08/2017,Rajdhani Day,113,51,588,Saturday,1.0,5.0,21.0,668.0,33.0,15.0,0.0,5.0,,,,,,
07/08/2017,Rajdhani Day,189,89,568,Monday,0.0,18.0,19.0,634.0,13.0,98.0,0.0,11.0,,,,,,
08/08/2017,Rajdhani Day,355,38,378,Tuesday,0.0,13.0,18.0,800.0,823.0,83.0,0.0,6.0,,,,,,
